Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0005,G1,120,1.4333920485221476,2946.031,41.16703904201915,1574.0149999999999,18206.74754732742,41.136579222592964,77.20989824377314
B0005,G1,121,1.4382550176792908,2955.438,41.36216559728765,1583.0,18294.407245597133,41.095989159511824,77.47184287655712
B0005,G1,122,1.4173547174485526,2937.625,41.02198772703674,1536.609,18004.44259250589,41.06756067364269,76.34604477007024
B0005,G1,123,1.406981663677643,2929.078,40.78818812957494,1518.016,17853.28935726946,41.01420100064541,75.78729852409039
B0005,G1,124,1.4012037783587625,2918.375,40.81506138506309,1498.203,17764.428937998207,40.93626396128275,75.47607178190572
B0005,G1,125,1.3967008232726328,2919.812,40.858374219876424,1489.8600000000001,17697.973189396726,40.849491467045326,75.23351936621818
B0005,G1,126,1.391284788852726,2900.422,40.839876773287166,1480.406,17623.30679701882,40.772495822342385,74.94178378216989
B0005,G1,127,1.3862287677978349,2901.375,40.85376069244676,1470.797,17548.328993931613,40.74521415891733,74.66944037718937
B0005,G1,128,1.3804366761974138,2901.187,40.74795214258888,1451.531,17466.680813773703,40.742429825562716,74.35744841131499
B0005,G1,129,1.3752364150256224,2891.64,40.68794001196382,1442.3909999999998,17400.114223874218,40.798127177116086,74.07733548873459
B0005,G1,130,1.3705128024895008,2882.906,40.7810749453613,1433.781,17325.382925671045,40.87467810312309,73.82289732324247
B0005,G1,131,1.3705085566270399,2883.265,40.88159339768709,1423.844,17318.799968413503,40.896051633681466,73.8226686191633
B0005,G1,132,1.3647355108681518,2882.969,40.81191473576834,1414.156,17241.790637781414,40.91844419955287,73.51170256067292
B0005,G1,133,1.375392016895762,2891.656,41.11793533148924,1461.078,17405.414990504825,40.97955273620253,74.08571700903981
B0005,G1,134,1.3861115151535393,2901.25,41.248795355864885,1471.1879999999999,17576.415976547898,41.06099385126729,74.6631245442362
B0005,G1,135,1.3698500035838939,2891.703,41.16242984455477,1442.172,17345.712447864287,41.13960675851857,73.78719555127383
B0005,G1,136,1.3647827949260758,2883.016,41.16437554618679,1423.625,17248.369038713226,41.16756276223536,73.5142495242232
B0005,G1,137,1.3543220466259964,2873.453,40.864216180205034,1405.078,17111.670890404734,41.184759717209374,72.95077959801873
B0005,G1,138,1.3546417018378962,2874.031,41.25434553511566,1405.406,17121.160234019575,41.20751490666621,72.96799787853683
B0005,G1,139,1.3547039213192407,2874.234,41.45023191903855,1396.047,17115.916066577156,41.228914469595566,72.97134934112401
B0005,G1,140,1.349314997503458,2864.984,41.27708509224051,1386.2649999999999,17036.980113318838,41.211180618451216,72.68107407422197
B0005,G1,141,1.3441891937970554,2855.093,41.064605154983276,1377.282,16955.444419626,41.16788159944802,72.40497181525036
B0005,G1,142,1.3389913790695755,2855.625,40.99284868101728,1358.2189999999998,16879.31021661558,41.14347685214976,72.12499067079483
B0005,G1,143,1.3389145230206971,2855.594,41.29040553417739,1367.469,16885.420830508927,41.152189414491346,72.1208508070922
B0005,G1,144,1.3340066759761655,2847.437,41.22740227746052,1358.391,16828.40602663312,41.110948352705485,71.8564888195292
B0005,G1,145,1.3286444309174914,2847.36,41.04619550953222,1339.844,16742.688260356204,41.032442548475245,71.56765060826295
B0005,G1,146,1.3231708992276219,2837.328,40.85874389007758,1320.547,16663.660200155908,41.00272076818979,71.27281792431958
B0005,G1,147,1.3181691588445197,2837.281,40.79196924883506,1320.953,16599.926935142554,41.001319893678534,71.00339835664494
B0005,G1,148,1.3184664436640334,2838.515,41.14127834456325,1321.281,16613.846529652576,40.99371235849625,71.01941165230103
B0005,G1,149,1.318293040102702,2828.328,41.14429319149828,1311.594,16600.664026731567,40.96838480961135,71.01007124097441
B0005,G1,150,1.323872422244268,2838.265,40.66184230912503,1339.891,16658.210288549068,40.92348532951655,71.3106055768929
B0005,G1,151,1.3601216766554785,2864.547,41.046694544970684,1395.547,17186.530691116397,40.920935448277234,73.26317762261326
B0005,G1,152,1.3395306867947354,2846.39,41.0462053156659,1358.3909999999998,16908.25048637345,40.928581701620146,72.1540405700353
B0005,G1,153,1.3290286565120697,2837.969,40.868302643225604,1339.6100000000001,16764.685225447407,40.91685165091864,71.58834698305493
B0005,G1,154,1.3236741274998955,2838.156,40.85283588259973,1330.078,16686.926081015212,40.88231952942502,71.29992439790138
B0005,G1,155,1.318633896753293,2829.843,40.85270645265791,1311.984,16610.789519028032,40.8482720072463,71.02843154047166
B0005,G1,156,1.3134751321324272,2829.625,40.8263251809212,1311.4679999999998,16543.54457519188,40.856096189287975,70.75055383642601
B0005,G1,157,1.3132020634442203,2819.437,40.90308836809665,1302.281,16529.4190432677,40.89298359633969,70.73584494666221
B0005,G1,158,1.3077959946944353,2819.579,40.84337405460518,1292.578,16457.884976747453,40.88260113789504,70.4446461650727
B0005,G1,159,1.3030329186405918,2810.672,40.81792110626284,1283.484,16397.483150712083,40.903461588014586,70.18808229071344
B0005,G1,160,1.3033573559038205,2811.485,40.946993847659506,1274.219,16393.625244140298,40.94062907288285,70.20555815721221
B0005,G1,161,1.3034100438655642,2802.422,41.074938058306316,1273.9850000000001,16384.845044473394,40.96690192855507,70.20839620292978
B0005,G1,162,1.2978870806495706,2801.625,41.02476444658572,1264.5929999999998,16321.15756492479,40.99446943170877,69.9109008817086
B0005,G1,163,1.2980735056918902,2802.031,41.06214198725253,1264.281,16310.303041439853,41.018936303749335,69.92094269724848
B0005,G1,164,1.293463613844243,2793.39,40.98366325567302,1255.375,16257.060341761393,41.03842081154251,69.67263011532883
B0005,G1,165,1.288003392619118,2793.39,40.98234242711097,1255.328,16192.167888477357,41.05104122195431,69.37851440175622
B0005,G1,166,1.2874525221379407,2792.485,41.06375085817118,1245.641,16178.883131192013,41.05491580185075,69.34884167276275
B0005,G1,167,1.3090153642307354,2802.016,41.047029587744966,1311.5,16496.19818916488,41.048162818097836,70.5103277055252
B0005,G1,168,1.3250793286429356,2820.39,41.051007697556734,1320.859,16727.572494349355,41.0289005375616,71.37561578838873
