Battery_ID,Group,Cycle,Capacity,HI_Duration,HI_T_peak,HI_V_drop,HI_Energy,HI_T_peak_Smoothed,SOH
B0005,G1,120,1.4333920485221476,2946.031,41.16703904201915,1574.0149999999999,18206.74754732742,41.136579222592964,77.20989824377314
B0005,G1,121,1.4382550176792908,2955.438,41.36216559728765,1583.0,18294.407245597133,41.095989159511824,77.47184287655712
B0005,G1,122,1.4173547174485526,2937.625,41.02198772703674,1536.609,18004.44259250589,41.06756067364269,76.34604477007024
B0005,G1,123,1.406981663677643,2929.078,40.78818812957494,1518.016,17853.28935726946,41.01420100064541,75.78729852409039
B0005,G1,124,1.4012037783587625,2918.375,40.81506138506309,1498.203,17764.428937998207,40.93626396128275,75.47607178190572
B0005,G1,125,1.3967008232726328,2919.812,40.858374219876424,1489.8600000000001,17697.973189396726,40.849491467045326,75.23351936621818
B0005,G1,126,1.391284788852726,2900.422,40.839876773287166,1480.406,17623.30679701882,40.772495822342385,74.94178378216989
B0005,G1,127,1.3862287677978349,2901.375,40.85376069244676,1470.797,17548.328993931613,40.74521415891733,74.66944037718937
B0005,G1,128,1.3804366761974138,2901.187,40.74795214258888,1451.531,17466.680813773703,40.742429825562716,74.35744841131499
B0005,G1,129,1.3752364150256224,2891.64,40.68794001196382,1442.3909999999998,17400.114223874218,40.798127177116086,74.07733548873459
B0005,G1,130,1.3705128024895008,2882.906,40.7810749453613,1433.781,17325.382925671045,40.87467810312309,73.82289732324247
B0005,G1,131,1.3705085566270399,2883.265,40.88159339768709,1423.844,17318.799968413503,40.896051633681466,73.8226686191633
B0005,G1,132,1.3647355108681518,2882.969,40.81191473576834,1414.156,17241.790637781414,40.91844419955287,73.51170256067292
B0005,G1,133,1.375392016895762,2891.656,41.11793533148924,1461.078,17405.414990504825,40.97955273620253,74.08571700903981
B0005,G1,134,1.3861115151535393,2901.25,41.248795355864885,1471.1879999999999,17576.415976547898,41.06099385126729,74.6631245442362
B0005,G1,135,1.3698500035838939,2891.703,41.16242984455477,1442.172,17345.712447864287,41.13960675851857,73.78719555127383
B0005,G1,136,1.3647827949260758,2883.016,41.16437554618679,1423.625,17248.369038713226,41.16756276223536,73.5142495242232
B0005,G1,137,1.3543220466259964,2873.453,40.864216180205034,1405.078,17111.670890404734,41.184759717209374,72.95077959801873
B0005,G1,138,1.3546417018378962,2874.031,41.25434553511566,1405.406,17121.160234019575,41.20751490666621,72.96799787853683
B0005,G1,139,1.3547039213192407,2874.234,41.45023191903855,1396.047,17115.916066577156,41.228914469595566,72.97134934112401
B0005,G1,140,1.349314997503458,2864.984,41.27708509224051,1386.2649999999999,17036.980113318838,41.211180618451216,72.68107407422197
B0005,G1,141,1.3441891937970554,2855.093,41.064605154983276,1377.282,16955.444419626,41.16788159944802,72.40497181525036
B0005,G1,142,1.3389913790695755,2855.625,40.99284868101728,1358.2189999999998,16879.31021661558,41.14347685214976,72.12499067079483
B0005,G1,143,1.3389145230206971,2855.594,41.29040553417739,1367.469,16885.420830508927,41.152189414491346,72.1208508070922
B0005,G1,144,1.3340066759761655,2847.437,41.22740227746052,1358.391,16828.40602663312,41.110948352705485,71.8564888195292
B0005,G1,145,1.3286444309174914,2847.36,41.04619550953222,1339.844,16742.688260356204,41.032442548475245,71.56765060826295
B0005,G1,146,1.3231708992276219,2837.328,40.85874389007758,1320.547,16663.660200155908,41.00272076818979,71.27281792431958
B0005,G1,147,1.3181691588445197,2837.281,40.79196924883506,1320.953,16599.926935142554,41.001319893678534,71.00339835664494
B0005,G1,148,1.3184664436640334,2838.515,41.14127834456325,1321.281,16613.846529652576,40.99371235849625,71.01941165230103
B0005,G1,149,1.318293040102702,2828.328,41.14429319149828,1311.594,16600.664026731567,40.96838480961135,71.01007124097441
B0005,G1,150,1.323872422244268,2838.265,40.66184230912503,1339.891,16658.210288549068,40.92348532951655,71.3106055768929
B0005,G1,151,1.3601216766554785,2864.547,41.046694544970684,1395.547,17186.530691116397,40.920935448277234,73.26317762261326
B0005,G1,152,1.3395306867947354,2846.39,41.0462053156659,1358.3909999999998,16908.25048637345,40.928581701620146,72.1540405700353
B0005,G1,153,1.3290286565120697,2837.969,40.868302643225604,1339.6100000000001,16764.685225447407,40.91685165091864,71.58834698305493
B0005,G1,154,1.3236741274998955,2838.156,40.85283588259973,1330.078,16686.926081015212,40.88231952942502,71.29992439790138
B0005,G1,155,1.318633896753293,2829.843,40.85270645265791,1311.984,16610.789519028032,40.8482720072463,71.02843154047166
B0005,G1,156,1.3134751321324272,2829.625,40.8263251809212,1311.4679999999998,16543.54457519188,40.856096189287975,70.75055383642601
B0005,G1,157,1.3132020634442203,2819.437,40.90308836809665,1302.281,16529.4190432677,40.89298359633969,70.73584494666221
B0005,G1,158,1.3077959946944353,2819.579,40.84337405460518,1292.578,16457.884976747453,40.88260113789504,70.4446461650727
B0005,G1,159,1.3030329186405918,2810.672,40.81792110626284,1283.484,16397.483150712083,40.903461588014586,70.18808229071344
B0005,G1,160,1.3033573559038205,2811.485,40.946993847659506,1274.219,16393.625244140298,40.94062907288285,70.20555815721221
B0005,G1,161,1.3034100438655642,2802.422,41.074938058306316,1273.9850000000001,16384.845044473394,40.96690192855507,70.20839620292978
B0005,G1,162,1.2978870806495706,2801.625,41.02476444658572,1264.5929999999998,16321.15756492479,40.99446943170877,69.9109008817086
B0005,G1,163,1.2980735056918902,2802.031,41.06214198725253,1264.281,16310.303041439853,41.018936303749335,69.92094269724848
B0005,G1,164,1.293463613844243,2793.39,40.98366325567302,1255.375,16257.060341761393,41.03842081154251,69.67263011532883
B0005,G1,165,1.288003392619118,2793.39,40.98234242711097,1255.328,16192.167888477357,41.05104122195431,69.37851440175622
B0005,G1,166,1.2874525221379407,2792.485,41.06375085817118,1245.641,16178.883131192013,41.05491580185075,69.34884167276275
B0005,G1,167,1.3090153642307354,2802.016,41.047029587744966,1311.5,16496.19818916488,41.048162818097836,70.5103277055252
B0005,G1,168,1.3250793286429356,2820.39,41.051007697556734,1320.859,16727.572494349355,41.0289005375616,71.37561578838873
B0006,G1,1,2.035337591005598,3690.234,39.16298653238707,2676.344,26366.45395818368,39.1901255396125,100.0
B0006,G1,2,2.0251402460314116,3672.344,39.2462026826329,2680.203,26277.752071745745,39.11436643477954,99.49898508143073
B0006,G1,3,2.013326371345464,3651.641,38.999202460252846,2680.687,26163.127331369953,39.048879997424905,98.91854698908898
B0006,G1,4,2.0132846655407413,3631.563,38.843627771866515,2661.109,26030.332352647543,38.99293982783093,98.91649790372313
B0006,G1,5,2.000528337624771,3629.172,38.97798888258284,2639.875,25986.943044345833,38.94581952627996,98.28975529491258
B0006,G1,6,2.0138990759931645,3652.281,38.83989920742278,2625.828,26218.18180548057,38.90679269305434,98.9466850557287
B0006,G1,7,2.013101105626967,3650.828,39.04610837498471,2624.906,26197.26226551974,38.875132928436415,98.907479256665
B0006,G1,8,1.9687898262728398,3572.453,38.87507521022778,2603.735,25607.193177383975,38.850113832708765,96.73038197560734
B0006,G1,9,1.9681661764334244,3550.594,38.7260539826455,2602.438,25458.18482845715,38.822731349165515,96.69974087497759
B0006,G1,10,1.9572307917560536,3551.25,38.98629728904917,2583.015,25433.020763530676,38.83978322945238,96.16246466459876
B0006,G1,11,1.9455991514129352,3530.25,38.65978861919643,2564.172,25299.930071358274,38.8261778083078,95.59098009149795
B0006,G1,12,1.9347505044841131,3491.016,38.84979195732924,2525.25,25028.62272138599,38.8012548409822,95.05796547137973
B0006,G1,13,1.9232799539368028,3470.281,38.75128344015104,2524.953,24883.397448216776,38.87883656505632,94.49439554578115
B0006,G1,14,1.911889930948487,3470.0,38.76853764058789,2505.484,24863.399355874033,38.84796706582355,93.93478209204011
B0006,G1,15,1.9010667141979305,3450.297,38.84686112344348,2467.031,24700.282303734617,38.821803128812306,93.40301690486008
B0006,G1,16,1.8891989948061458,3429.407,38.865889781652804,2464.234,24530.700699009307,38.765420949747075,92.81993331989463
B0006,G1,17,1.878278372248849,3409.484,38.647578733807656,2445.547,24411.347457046366,38.642315441606144,92.2833824005014
B0006,G1,18,1.8675697161520206,3390.422,38.79218188173866,2407.719,24255.499194427714,38.513454845541844,91.75724579573611
B0006,G1,19,1.8675892574453767,3390.281,38.77022223929529,2407.266,24227.367396297326,38.290291970924784,91.75820589657847
B0006,G1,20,1.9575499080884022,3591.734,37.54320599748628,2624.063,25736.304081048685,38.10004682653221,96.17814345585967
B0006,G1,21,1.9575499080884022,3552.297,37.90362577530197,2605.782,25483.601617053027,37.890100968824775,96.17814345585967
B0006,G1,22,1.9458150170787551,3531.578,37.6701605139887,2566.015,25310.29867117441,37.692030309897625,95.6015859814876
B0006,G1,23,1.9242461121680094,3492.907,37.34166959188387,2545.922,25029.49629498581,37.50016868282273,94.5418647339628
B0006,G1,24,1.9459811331421641,3511.594,37.28979017254232,2508.484,25187.95655804582,37.38121888200219,95.60974757905957
B0006,G1,25,1.901407930553079,3431.9370000000054,37.16794481484507,2467.7959999999994,24584.69725919184,37.273800155420524,93.41978151219875
B0006,G1,26,1.878674213680085,3431.125,37.51577848501052,2446.516,24486.677609015303,37.25289512899096,92.3028308415357
B0006,G1,27,1.8683061328264219,3412.406,37.24165964092258,2428.266,24370.040532190695,37.31787358850101,91.79342734506018
B0006,G1,28,1.8560244070082998,3410.688,37.27233216178077,2405.891,24311.82211819241,37.29439375003603,91.19000283836426
B0006,G1,29,1.8451997961855777,3410.718,37.207134503019795,2385.093,23859.813364428912,37.266542156386336,90.65816915777205
B0006,G1,30,1.857228890885317,3392.719,37.49607769896255,2352.407,24217.23061116989,37.28343817813718,91.24918141799353
B0006,G1,31,1.8822317526092551,3470.672,37.250073961181094,2463.86,24816.53005258261,37.278720127518085,92.47761948322794
B0006,G1,32,1.8822317526092551,3414.109,37.39699052067588,2398.468,24392.51317987937,37.27897782218322,92.47761948322794
B0006,G1,33,1.855276687885587,3395.219,37.2852066420257,2360.453,24002.497510107103,37.24798151981105,91.15326597829659
B0006,G1,34,1.8392508917181876,3386.0,37.080390421974414,2313.782,23769.935390157807,37.22737964539131,90.36588818710266
B0006,G1,35,1.8185396073994429,3368.187,36.98024266357476,2277.0,23470.48162543225,37.224876582640626,89.34830346748316
B0006,G1,36,1.8134770059567056,3368.266,37.598741245467004,2258.078,23415.979066221375,37.25981015517878,89.09956824708976
B0006,G1,37,1.7971018450305436,3358.719,37.33680914521836,2220.266,23183.61540888365,37.36895703930567,88.29502550201761
B0006,G1,38,1.7810046294120476,3339.5,37.39499820465976,2192.11,22949.981767458376,37.52959148113712,87.50413873759919
B0006,G1,39,1.7710130422682329,3331.265,37.35233964342659,2154.984,22801.877772133405,37.6725574680776,87.01323309187394
B0006,G1,40,1.7604712448170943,3321.188,37.58677381866742,2135.765,22661.828132722036,37.81020181153389,86.49529456915789
B0006,G1,41,1.7502913788006587,3321.844,38.207044569893476,2126.594,22539.86818593525,37.81401348128826,85.9951384249673
B0006,G1,42,1.7394925037732578,3311.828,38.340431886092745,2098.11,22382.635662196164,37.92007556384005,85.46456919285944
B0006,G1,43,1.7546766553637203,3327.391,38.521539672721865,2131.172,22667.406090415578,38.06835699041741,86.21059538809914
B0006,G1,44,1.7659390941842175,3312.078,38.03707160241571,2117.407,22727.85174274199,38.27177733513609,86.7639403894526
B0006,G1,45,1.7337887419624838,3293.172,37.934285687720596,2060.453,22269.134670009676,38.43684978273389,85.18433254632082
B0006,G1,46,1.713325912040734,3275.328,37.88470784051604,2023.25,21984.9786325973,38.53426381828329,84.17895486292434
B0006,G1,47,1.713325912040734,3265.016,38.065368726791895,1985.3899999999999,21826.875966895914,38.54484608408595,84.17895486292434
B0006,G1,48,1.8081284050314708,3328.937,39.788440481350335,2323.125,23569.598769033106,38.56532676779537,88.83678132914206
B0006,G1,49,1.8081284050314708,3329.266,39.212903178007906,2248.438,23339.459126782218,38.622612269308235,88.83678132914206
B0006,G1,50,1.7757610945034283,3301.579,38.66937823121345,2163.937,22875.568878513244,38.682196535271075,87.246513912519
B0006,G1,51,1.7447409841836798,3283.563,38.5170065164806,2107.875,22430.79429904822,38.74145275053942,85.72243699983238
B0006,G1,52,1.729207034132373,3275.125,38.292505299491516,2051.937,22217.449610725846,38.74937236217068,84.95922454210778
B0006,G1,53,1.7081086552553244,3265.656,38.52091685291118,2013.797,21923.663231813734,38.75496303738679,83.92262113192731
B0006,G1,54,1.6975954237461768,3266.093,38.95436345473558,1995.125,21776.767745583915,38.73239698867958,83.40608610817466
B0006,G1,55,1.6820634524029463,3257.594,38.731363854696035,1948.781,21553.40714698919,38.6817321724121,82.64297086813447
B0006,G1,56,1.6714768322295086,3248.593,38.74827601131975,1901.937,21393.49041780871,38.81833237225747,82.1228301199745
B0006,G1,57,1.6607591387047655,3238.766,38.84227056628921,1873.094,21225.267897131693,39.028143056015644,81.59624948921793
B0006,G1,58,1.651121015038069,3240.14,39.221381996208315,1845.609,21084.892271895813,39.17181576803773,81.12271017518528
B0006,G1,59,1.6401349256190927,3230.109,39.466510899162515,1817.3129999999999,20945.494920371617,39.276701165859315,80.58294274458677
B0006,G1,60,1.6291999416165441,3229.7810000000027,39.352653481724175,1798.266,20780.92553792396,39.32469327433427,80.04568622012265
B0006,G1,61,1.6088496302961666,3212.469,39.31890647034385,1761.25,20504.59019337494,39.347990211607765,79.04583678923177
